timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714890382616,10,PHP,200,OK,ALUMNO_GET 2-10,text,true,,874,160,30,30,http://localhost:8001/api/alumnos/,10,0,0
1714890382359,287,PYTHON,200,OK,ALUMNO_GET 2-20,text,true,,80219,160,30,30,http://localhost:8000/api/alumnos/,287,0,0
1714890382617,33,PHP,200,OK,ALUMNO_GET 2-19,text,true,,874,160,31,31,http://localhost:8001/api/alumnos/,33,0,1
1714890382647,12,PHP,200,OK,ALUMNO_GET 2-20,text,true,,874,160,32,32,http://localhost:8001/api/alumnos/,12,0,0
1714890382451,216,PYTHON,200,OK,ALUMNO_GET 2-13,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,216,0,0
1714890382470,197,PYTHON,200,OK,ALUMNO_GET 2-4,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,197,0,0
1714890382376,285,PYTHON,200,OK,ALUMNO_GET 2-21,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,285,0,0
1714890382463,198,PYTHON,200,OK,ALUMNO_GET 2-11,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,198,0,0
1714890382478,183,PYTHON,200,OK,ALUMNO_GET 2-14,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,183,0,0
1714890382398,276,PYTHON,200,OK,ALUMNO_GET 2-22,text,true,,80219,160,32,32,http://localhost:8000/api/alumnos/,276,0,0
1714890382672,10,PHP,200,OK,ALUMNO_GET 2-14,text,true,,874,160,33,33,http://localhost:8001/api/alumnos/,10,0,0
1714890382672,19,PHP,200,OK,ALUMNO_GET 2-13,text,true,,874,160,33,33,http://localhost:8001/api/alumnos/,19,0,0
1714890382672,27,PHP,200,OK,ALUMNO_GET 2-4,text,true,,874,160,34,34,http://localhost:8001/api/alumnos/,27,0,0
1714890382537,169,PYTHON,200,OK,ALUMNO_GET 2-7,text,true,,80219,160,33,33,http://localhost:8000/api/alumnos/,169,0,0
1714890382529,178,PYTHON,200,OK,ALUMNO_GET 2-6,text,true,,80219,160,33,33,http://localhost:8000/api/alumnos/,178,0,0
1714890382672,37,PHP,200,OK,ALUMNO_GET 2-11,text,true,,874,160,33,33,http://localhost:8001/api/alumnos/,37,0,0
1714890382672,46,PHP,200,OK,ALUMNO_GET 2-21,text,true,,874,160,34,34,http://localhost:8001/api/alumnos/,46,0,0
1714890382674,54,PHP,200,OK,ALUMNO_GET 2-22,text,true,,874,160,34,34,http://localhost:8001/api/alumnos/,53,0,0
1714890382415,319,PYTHON,200,OK,ALUMNO_GET 2-23,text,true,,80219,160,34,34,http://localhost:8000/api/alumnos/,319,0,0
1714890382706,29,PHP,200,OK,ALUMNO_GET 2-7,text,true,,874,160,34,34,http://localhost:8001/api/alumnos/,29,0,1
1714890382708,35,PHP,200,OK,ALUMNO_GET 2-6,text,true,,874,160,35,35,http://localhost:8001/api/alumnos/,35,0,0
1714890382734,17,PHP,200,OK,ALUMNO_GET 2-23,text,true,,874,160,35,35,http://localhost:8001/api/alumnos/,17,0,0
1714890382438,379,PYTHON,200,OK,ALUMNO_GET 2-24,text,true,,80219,160,39,39,http://localhost:8000/api/alumnos/,379,0,0
1714890382567,256,PYTHON,200,OK,ALUMNO_GET 2-16,text,true,,80219,160,39,39,http://localhost:8000/api/alumnos/,256,0,0
1714890382817,10,PHP,200,OK,ALUMNO_GET 2-24,text,true,,874,160,39,39,http://localhost:8001/api/alumnos/,10,0,0
1714890382823,12,PHP,200,OK,ALUMNO_GET 2-16,text,true,,874,160,39,39,http://localhost:8001/api/alumnos/,12,0,0
1714890382549,296,PYTHON,200,OK,ALUMNO_GET 2-9,text,true,,80219,160,40,40,http://localhost:8000/api/alumnos/,296,0,0
1714890382845,9,PHP,200,OK,ALUMNO_GET 2-9,text,true,,874,160,40,40,http://localhost:8001/api/alumnos/,8,0,0
1714890382558,297,PYTHON,200,OK,ALUMNO_GET 2-8,text,true,,80219,160,40,40,http://localhost:8000/api/alumnos/,296,0,0
1714890382575,285,PYTHON,200,OK,ALUMNO_GET 2-15,text,true,,80219,160,41,41,http://localhost:8000/api/alumnos/,285,0,0
1714890382855,9,PHP,200,OK,ALUMNO_GET 2-8,text,true,,874,160,41,41,http://localhost:8001/api/alumnos/,8,0,0
1714890382860,12,PHP,200,OK,ALUMNO_GET 2-15,text,true,,874,160,41,41,http://localhost:8001/api/alumnos/,12,0,0
1714890382584,296,PYTHON,200,OK,ALUMNO_GET 2-12,text,true,,80219,160,42,42,http://localhost:8000/api/alumnos/,296,0,0
1714890382459,424,PYTHON,200,OK,ALUMNO_GET 2-25,text,true,,80219,160,42,42,http://localhost:8000/api/alumnos/,424,0,0
1714890382498,389,PYTHON,200,OK,ALUMNO_GET 2-27,text,true,,80219,160,42,42,http://localhost:8000/api/alumnos/,389,0,0
1714890382880,9,PHP,200,OK,ALUMNO_GET 2-12,text,true,,874,160,42,42,http://localhost:8001/api/alumnos/,9,0,0
1714890382883,14,PHP,200,OK,ALUMNO_GET 2-25,text,true,,874,160,43,43,http://localhost:8001/api/alumnos/,13,0,0
1714890382887,19,PHP,200,OK,ALUMNO_GET 2-27,text,true,,874,160,43,43,http://localhost:8001/api/alumnos/,18,0,1
1714890382479,433,PYTHON,200,OK,ALUMNO_GET 2-26,text,true,,80219,160,43,43,http://localhost:8000/api/alumnos/,433,0,0
1714890382617,299,PYTHON,200,OK,ALUMNO_GET 2-5,text,true,,80219,160,43,43,http://localhost:8000/api/alumnos/,299,0,0
1714890382912,8,PHP,200,OK,ALUMNO_GET 2-26,text,true,,874,160,44,44,http://localhost:8001/api/alumnos/,8,0,0
1714890382601,323,PYTHON,200,OK,ALUMNO_GET 2-18,text,true,,80219,160,44,44,http://localhost:8000/api/alumnos/,323,0,0
1714890382517,407,PYTHON,200,OK,ALUMNO_GET 2-28,text,true,,80219,160,44,44,http://localhost:8000/api/alumnos/,407,0,0
1714890382538,387,PYTHON,200,OK,ALUMNO_GET 2-29,text,true,,80219,160,44,44,http://localhost:8000/api/alumnos/,387,0,0
1714890382916,13,PHP,200,OK,ALUMNO_GET 2-5,text,true,,874,160,44,44,http://localhost:8001/api/alumnos/,13,0,0
1714890382924,14,PHP,200,OK,ALUMNO_GET 2-18,text,true,,874,160,43,43,http://localhost:8001/api/alumnos/,14,0,0
1714890382610,332,PYTHON,200,OK,ALUMNO_GET 2-17,text,true,,80219,160,44,44,http://localhost:8000/api/alumnos/,332,0,0
1714890382925,23,PHP,200,OK,ALUMNO_GET 2-28,text,true,,874,160,44,44,http://localhost:8001/api/alumnos/,23,0,0
1714890382650,303,PYTHON,200,OK,ALUMNO_GET 2-19,text,true,,80219,160,44,44,http://localhost:8000/api/alumnos/,303,0,0
1714890382925,31,PHP,200,OK,ALUMNO_GET 2-29,text,true,,874,160,44,44,http://localhost:8001/api/alumnos/,30,0,0
1714890382942,22,PHP,200,OK,ALUMNO_GET 2-17,text,true,,874,160,45,45,http://localhost:8001/api/alumnos/,22,0,1
1714890382953,19,PHP,200,OK,ALUMNO_GET 2-19,text,true,,874,160,45,45,http://localhost:8001/api/alumnos/,19,0,0
1714890382559,414,PYTHON,200,OK,ALUMNO_GET 2-30,text,true,,80219,160,45,45,http://localhost:8000/api/alumnos/,414,0,0
1714890382974,7,PHP,200,OK,ALUMNO_GET 2-30,text,true,,874,160,46,46,http://localhost:8001/api/alumnos/,7,0,0
1714890382579,414,PYTHON,200,OK,ALUMNO_GET 2-31,text,true,,80219,160,46,46,http://localhost:8000/api/alumnos/,414,0,0
1714890382626,367,PYTHON,200,OK,ALUMNO_GET 2-10,text,true,,80219,160,46,46,http://localhost:8000/api/alumnos/,367,0,0
1714890382709,285,PYTHON,200,OK,ALUMNO_GET 2-11,text,true,,80219,160,46,46,http://localhost:8000/api/alumnos/,285,0,0
1714890382682,318,PYTHON,200,OK,ALUMNO_GET 2-14,text,true,,80219,160,47,47,http://localhost:8000/api/alumnos/,318,0,0
1714890382659,343,PYTHON,200,OK,ALUMNO_GET 2-20,text,true,,80219,160,47,47,http://localhost:8000/api/alumnos/,343,0,0
1714890382993,9,PHP,200,OK,ALUMNO_GET 2-10,text,true,,874,160,47,47,http://localhost:8001/api/alumnos/,9,0,1
1714890382718,306,PYTHON,200,OK,ALUMNO_GET 2-21,text,true,,80219,160,48,48,http://localhost:8000/api/alumnos/,306,0,0
1714890382994,37,PHP,200,OK,ALUMNO_GET 2-31,text,true,,874,160,48,48,http://localhost:8001/api/alumnos/,37,0,0
1714890382647,386,PYTHON,200,OK,ALUMNO_GET 2-34,text,true,,80219,160,48,48,http://localhost:8000/api/alumnos/,385,0,0
1714890382597,448,PYTHON,200,OK,ALUMNO_GET 2-32,text,true,,80219,160,49,49,http://localhost:8000/api/alumnos/,448,0,0
1714890382994,63,PHP,200,OK,ALUMNO_GET 2-11,text,true,,874,160,49,49,http://localhost:8001/api/alumnos/,63,0,0
1714890383000,78,PHP,200,OK,ALUMNO_GET 2-14,text,true,,874,160,51,51,http://localhost:8001/api/alumnos/,78,0,0
1714890383002,88,PHP,200,OK,ALUMNO_GET 2-20,text,true,,874,160,51,51,http://localhost:8001/api/alumnos/,88,0,0
1714890383024,76,PHP,200,OK,ALUMNO_GET 2-21,text,true,,874,160,52,52,http://localhost:8001/api/alumnos/,76,0,2
1714890382615,489,PYTHON,200,OK,ALUMNO_GET 2-33,text,true,,80219,160,52,52,http://localhost:8000/api/alumnos/,489,0,0
1714890383033,77,PHP,200,OK,ALUMNO_GET 2-34,text,true,,874,160,52,52,http://localhost:8001/api/alumnos/,77,0,1
1714890383045,73,PHP,200,OK,ALUMNO_GET 2-32,text,true,,874,160,52,52,http://localhost:8001/api/alumnos/,72,0,1
1714890382728,392,PYTHON,200,OK,ALUMNO_GET 2-22,text,true,,80219,160,53,53,http://localhost:8000/api/alumnos/,392,0,0
1714890382679,444,PYTHON,200,OK,ALUMNO_GET 2-36,text,true,,80219,160,53,53,http://localhost:8000/api/alumnos/,444,0,0
1714890382691,433,PYTHON,200,OK,ALUMNO_GET 2-13,text,true,,80219,160,53,53,http://localhost:8000/api/alumnos/,433,0,0
1714890382659,467,PYTHON,200,OK,ALUMNO_GET 2-35,text,true,,80219,160,53,53,http://localhost:8000/api/alumnos/,467,0,0
1714890383105,23,PHP,200,OK,ALUMNO_GET 2-33,text,true,,874,160,53,53,http://localhost:8001/api/alumnos/,23,0,0
1714890383121,15,PHP,200,OK,ALUMNO_GET 2-22,text,true,,874,160,53,53,http://localhost:8001/api/alumnos/,15,0,0
1714890383123,22,PHP,200,OK,ALUMNO_GET 2-36,text,true,,874,160,54,54,http://localhost:8001/api/alumnos/,22,0,0
1714890383124,31,PHP,200,OK,ALUMNO_GET 2-13,text,true,,874,160,54,54,http://localhost:8001/api/alumnos/,31,0,0
1714890383126,38,PHP,200,OK,ALUMNO_GET 2-35,text,true,,874,160,55,55,http://localhost:8001/api/alumnos/,38,0,0
1714890382718,464,PYTHON,200,OK,ALUMNO_GET 2-38,text,true,,80219,160,56,56,http://localhost:8000/api/alumnos/,464,0,0
1714890382751,431,PYTHON,200,OK,ALUMNO_GET 2-23,text,true,,80219,160,56,56,http://localhost:8000/api/alumnos/,431,0,0
1714890382735,447,PYTHON,200,OK,ALUMNO_GET 2-7,text,true,,80219,160,56,56,http://localhost:8000/api/alumnos/,447,0,0
1714890383183,10,PHP,200,OK,ALUMNO_GET 2-23,text,true,,874,160,56,56,http://localhost:8001/api/alumnos/,9,0,1
1714890383099,99,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-57,text,false,,2666,0,57,57,http://localhost:8000/api/alumnos/,0,0,99
1714890383183,20,PHP,200,OK,ALUMNO_GET 2-7,text,true,,874,160,57,57,http://localhost:8001/api/alumnos/,19,0,1
1714890383183,30,PHP,200,OK,ALUMNO_GET 2-38,text,true,,874,160,56,56,http://localhost:8001/api/alumnos/,30,0,1
1714890383199,24,PHP,200,OK,ALUMNO_GET 2-57,text,true,,874,160,57,57,http://localhost:8001/api/alumnos/,23,0,0
1714890382854,380,PYTHON,200,OK,ALUMNO_GET 2-9,text,true,,80219,160,57,57,http://localhost:8000/api/alumnos/,380,0,0
1714890382828,406,PYTHON,200,OK,ALUMNO_GET 2-24,text,true,,80219,160,57,57,http://localhost:8000/api/alumnos/,406,0,0
1714890382864,373,PYTHON,200,OK,ALUMNO_GET 2-8,text,true,,80219,160,57,57,http://localhost:8000/api/alumnos/,373,0,0
1714890382743,497,PYTHON,200,OK,ALUMNO_GET 2-6,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,497,0,0
1714890383234,9,PHP,200,OK,ALUMNO_GET 2-9,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,8,0,0
1714890383235,17,PHP,200,OK,ALUMNO_GET 2-24,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,17,0,0
1714890382739,519,PYTHON,200,OK,ALUMNO_GET 2-39,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,519,0,0
1714890383237,22,PHP,200,OK,ALUMNO_GET 2-8,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,22,0,0
1714890383159,101,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-60,text,false,,2666,0,57,57,http://localhost:8000/api/alumnos/,0,0,101
1714890382836,428,PYTHON,200,OK,ALUMNO_GET 2-16,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,428,0,0
1714890382699,565,PYTHON,200,OK,ALUMNO_GET 2-37,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,565,0,0
1714890382889,376,PYTHON,200,OK,ALUMNO_GET 2-12,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,376,0,0
1714890382759,506,PYTHON,200,OK,ALUMNO_GET 2-40,text,true,,80219,160,58,58,http://localhost:8000/api/alumnos/,506,0,0
1714890383240,28,PHP,200,OK,ALUMNO_GET 2-6,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,28,0,1
1714890383258,18,PHP,200,OK,ALUMNO_GET 2-39,text,true,,874,160,57,57,http://localhost:8001/api/alumnos/,17,0,0
1714890383260,24,PHP,200,OK,ALUMNO_GET 2-60,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,24,0,0
1714890383264,30,PHP,200,OK,ALUMNO_GET 2-16,text,true,,874,160,58,58,http://localhost:8001/api/alumnos/,30,0,0
1714890383264,39,PHP,200,OK,ALUMNO_GET 2-37,text,true,,874,160,59,59,http://localhost:8001/api/alumnos/,38,0,0
1714890383266,45,PHP,200,OK,ALUMNO_GET 2-12,text,true,,874,160,59,59,http://localhost:8001/api/alumnos/,44,0,0
1714890383266,51,PHP,200,OK,ALUMNO_GET 2-40,text,true,,874,160,59,59,http://localhost:8001/api/alumnos/,51,0,0
1714890382906,414,PYTHON,200,OK,ALUMNO_GET 2-27,text,true,,80219,160,60,60,http://localhost:8000/api/alumnos/,414,0,0
1714890382839,481,PYTHON,200,OK,ALUMNO_GET 2-44,text,true,,80219,160,60,60,http://localhost:8000/api/alumnos/,481,0,0
1714890382817,503,PYTHON,200,OK,ALUMNO_GET 2-43,text,true,,80219,160,60,60,http://localhost:8000/api/alumnos/,503,0,100
1714890382879,447,PYTHON,200,OK,ALUMNO_GET 2-46,text,true,,80219,160,60,60,http://localhost:8000/api/alumnos/,447,0,0
1714890383320,9,PHP,200,OK,ALUMNO_GET 2-27,text,true,,874,160,60,60,http://localhost:8001/api/alumnos/,9,0,0
1714890383320,17,PHP,200,OK,ALUMNO_GET 2-44,text,true,,874,160,60,60,http://localhost:8001/api/alumnos/,17,0,0
1714890383320,26,PHP,200,OK,ALUMNO_GET 2-43,text,true,,874,160,61,61,http://localhost:8001/api/alumnos/,25,0,0
1714890383327,26,PHP,200,OK,ALUMNO_GET 2-46,text,true,,874,160,61,61,http://localhost:8001/api/alumnos/,26,0,0
1714890382872,482,PYTHON,200,OK,ALUMNO_GET 2-15,text,true,,80219,160,61,61,http://localhost:8000/api/alumnos/,482,0,0
1714890383354,8,PHP,200,OK,ALUMNO_GET 2-15,text,true,,874,160,62,62,http://localhost:8001/api/alumnos/,8,0,0
1714890382939,429,PYTHON,200,OK,ALUMNO_GET 2-49,text,true,,80219,160,62,62,http://localhost:8000/api/alumnos/,429,0,0
1714890382938,435,PYTHON,200,OK,ALUMNO_GET 2-18,text,true,,80219,160,62,62,http://localhost:8000/api/alumnos/,434,0,0
1714890382921,452,PYTHON,200,OK,ALUMNO_GET 2-26,text,true,,80219,160,62,62,http://localhost:8000/api/alumnos/,451,0,0
1714890382956,417,PYTHON,200,OK,ALUMNO_GET 2-29,text,true,,80219,160,62,62,http://localhost:8000/api/alumnos/,417,0,0
1714890382897,476,PYTHON,200,OK,ALUMNO_GET 2-25,text,true,,80219,160,62,62,http://localhost:8000/api/alumnos/,476,0,0
1714890383368,8,PHP,200,OK,ALUMNO_GET 2-49,text,true,,874,160,62,62,http://localhost:8001/api/alumnos/,8,0,1
1714890383373,11,PHP,200,OK,ALUMNO_GET 2-18,text,true,,874,160,63,63,http://localhost:8001/api/alumnos/,11,0,0
1714890383373,20,PHP,200,OK,ALUMNO_GET 2-26,text,true,,874,160,63,63,http://localhost:8001/api/alumnos/,20,0,0
1714890383373,29,PHP,200,OK,ALUMNO_GET 2-29,text,true,,874,160,64,64,http://localhost:8001/api/alumnos/,28,0,0
1714890383373,37,PHP,200,OK,ALUMNO_GET 2-25,text,true,,874,160,64,64,http://localhost:8001/api/alumnos/,37,0,0
1714890382948,464,PYTHON,200,OK,ALUMNO_GET 2-28,text,true,,80219,160,64,64,http://localhost:8000/api/alumnos/,464,0,0
1714890383412,8,PHP,200,OK,ALUMNO_GET 2-28,text,true,,874,160,65,65,http://localhost:8001/api/alumnos/,8,0,0
1714890382897,534,PYTHON,200,OK,ALUMNO_GET 2-47,text,true,,80219,160,65,65,http://localhost:8000/api/alumnos/,534,0,101
1714890382964,467,PYTHON,200,OK,ALUMNO_GET 2-17,text,true,,80219,160,65,65,http://localhost:8000/api/alumnos/,467,0,0
1714890382959,473,PYTHON,200,OK,ALUMNO_GET 2-50,text,true,,80219,160,65,65,http://localhost:8000/api/alumnos/,473,0,0
1714890382972,460,PYTHON,200,OK,ALUMNO_GET 2-19,text,true,,80219,160,65,65,http://localhost:8000/api/alumnos/,460,0,0
1714890383431,9,PHP,200,OK,ALUMNO_GET 2-17,text,true,,874,160,66,66,http://localhost:8001/api/alumnos/,9,0,0
1714890383431,18,PHP,200,OK,ALUMNO_GET 2-47,text,true,,874,160,66,66,http://localhost:8001/api/alumnos/,18,0,0
1714890383432,26,PHP,200,OK,ALUMNO_GET 2-19,text,true,,874,160,66,66,http://localhost:8001/api/alumnos/,26,0,1
1714890383433,35,PHP,200,OK,ALUMNO_GET 2-50,text,true,,874,160,67,67,http://localhost:8001/api/alumnos/,35,0,0
1714890382982,542,PYTHON,200,OK,ALUMNO_GET 2-30,text,true,,80219,160,70,70,http://localhost:8000/api/alumnos/,542,0,0
1714890383524,10,PHP,200,OK,ALUMNO_GET 2-30,text,true,,874,160,70,70,http://localhost:8001/api/alumnos/,10,0,0
1714890383002,556,PYTHON,200,OK,ALUMNO_GET 2-10,text,true,,80219,160,71,71,http://localhost:8000/api/alumnos/,555,0,0
1714890383558,9,PHP,200,OK,ALUMNO_GET 2-10,text,true,,874,160,72,72,http://localhost:8001/api/alumnos/,9,0,0
1714890383031,537,PYTHON,200,OK,ALUMNO_GET 2-31,text,true,,80219,160,71,71,http://localhost:8000/api/alumnos/,537,0,0
1714890383568,10,PHP,200,OK,ALUMNO_GET 2-31,text,true,,874,160,71,71,http://localhost:8001/api/alumnos/,10,0,1
1714890383379,202,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-71,text,false,,2666,0,72,72,http://localhost:8000/api/alumnos/,0,0,202
1714890382917,669,PYTHON,200,OK,ALUMNO_GET 2-48,text,true,,80219,160,72,72,http://localhost:8000/api/alumnos/,669,0,102
1714890383582,10,PHP,200,OK,ALUMNO_GET 2-71,text,true,,874,160,72,72,http://localhost:8001/api/alumnos/,9,0,0
1714890383078,515,PYTHON,200,OK,ALUMNO_GET 2-14,text,true,,80219,160,72,72,http://localhost:8000/api/alumnos/,515,0,0
1714890383057,536,PYTHON,200,OK,ALUMNO_GET 2-11,text,true,,80219,160,72,72,http://localhost:8000/api/alumnos/,536,0,0
1714890383118,476,PYTHON,200,OK,ALUMNO_GET 2-58,text,true,,80219,160,72,72,http://localhost:8000/api/alumnos/,476,0,1
1714890383586,14,PHP,200,OK,ALUMNO_GET 2-48,text,true,,874,160,73,73,http://localhost:8001/api/alumnos/,14,0,1
1714890383593,16,PHP,200,OK,ALUMNO_GET 2-11,text,true,,874,160,73,73,http://localhost:8001/api/alumnos/,16,0,0
1714890383100,513,PYTHON,200,OK,ALUMNO_GET 2-21,text,true,,80219,160,72,72,http://localhost:8000/api/alumnos/,513,0,0
1714890383593,24,PHP,200,OK,ALUMNO_GET 2-14,text,true,,874,160,73,73,http://localhost:8001/api/alumnos/,24,0,0
1714890383110,514,PYTHON,200,OK,ALUMNO_GET 2-34,text,true,,80219,160,73,73,http://localhost:8000/api/alumnos/,514,0,0
1714890383594,32,PHP,200,OK,ALUMNO_GET 2-58,text,true,,874,160,73,73,http://localhost:8001/api/alumnos/,32,0,1
1714890383037,592,PYTHON,200,OK,ALUMNO_GET 2-54,text,true,,80219,160,73,73,http://localhost:8000/api/alumnos/,592,0,101
1714890383613,21,PHP,200,OK,ALUMNO_GET 2-21,text,true,,874,160,73,73,http://localhost:8001/api/alumnos/,21,0,1
1714890383438,201,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-74,text,false,,2666,0,74,74,http://localhost:8000/api/alumnos/,0,0,201
1714890383625,18,PHP,200,OK,ALUMNO_GET 2-34,text,true,,874,160,74,74,http://localhost:8001/api/alumnos/,17,0,0
1714890383090,553,PYTHON,200,OK,ALUMNO_GET 2-20,text,true,,80219,160,74,74,http://localhost:8000/api/alumnos/,553,0,0
1714890383630,21,PHP,200,OK,ALUMNO_GET 2-54,text,true,,874,160,74,74,http://localhost:8001/api/alumnos/,21,0,0
1714890383118,536,PYTHON,200,OK,ALUMNO_GET 2-32,text,true,,80219,160,74,74,http://localhost:8000/api/alumnos/,535,0,0
1714890383639,19,PHP,200,OK,ALUMNO_GET 2-74,text,true,,874,160,74,74,http://localhost:8001/api/alumnos/,19,0,1
1714890383140,520,PYTHON,200,OK,ALUMNO_GET 2-59,text,true,,80219,160,75,75,http://localhost:8000/api/alumnos/,520,0,0
1714890383643,24,PHP,200,OK,ALUMNO_GET 2-20,text,true,,874,160,75,75,http://localhost:8001/api/alumnos/,24,0,1
1714890383660,23,PHP,200,OK,ALUMNO_GET 2-59,text,true,,874,160,76,76,http://localhost:8001/api/alumnos/,23,0,1
1714890383654,21,PHP,200,OK,ALUMNO_GET 2-32,text,true,,874,160,75,75,http://localhost:8001/api/alumnos/,21,0,0
1714890383155,530,PYTHON,200,OK,ALUMNO_GET 2-13,text,true,,80219,160,76,76,http://localhost:8000/api/alumnos/,530,0,0
1714890383177,508,PYTHON,200,OK,ALUMNO_GET 2-61,text,true,,80219,160,76,76,http://localhost:8000/api/alumnos/,508,0,0
1714890383128,564,PYTHON,200,OK,ALUMNO_GET 2-33,text,true,,80219,160,76,76,http://localhost:8000/api/alumnos/,564,0,0
1714890383136,557,PYTHON,200,OK,ALUMNO_GET 2-22,text,true,,80219,160,76,76,http://localhost:8000/api/alumnos/,557,0,0
1714890383685,9,PHP,200,OK,ALUMNO_GET 2-13,text,true,,874,160,76,76,http://localhost:8001/api/alumnos/,9,0,0
1714890383688,14,PHP,200,OK,ALUMNO_GET 2-61,text,true,,874,160,77,77,http://localhost:8001/api/alumnos/,13,0,0
1714890383692,18,PHP,200,OK,ALUMNO_GET 2-33,text,true,,874,160,77,77,http://localhost:8001/api/alumnos/,18,0,1
1714890383693,26,PHP,200,OK,ALUMNO_GET 2-22,text,true,,874,160,78,78,http://localhost:8001/api/alumnos/,26,0,1
1714890383145,589,PYTHON,200,OK,ALUMNO_GET 2-36,text,true,,80219,160,78,78,http://localhost:8000/api/alumnos/,589,0,0
1714890382998,736,PYTHON,200,OK,ALUMNO_GET 2-52,text,true,,80219,160,78,78,http://localhost:8000/api/alumnos/,736,0,200
1714890383734,10,PHP,200,OK,ALUMNO_GET 2-36,text,true,,874,160,79,79,http://localhost:8001/api/alumnos/,9,0,0
1714890383193,551,PYTHON,200,OK,ALUMNO_GET 2-23,text,true,,80219,160,79,79,http://localhost:8000/api/alumnos/,551,0,0
1714890383059,685,PYTHON,200,OK,ALUMNO_GET 2-55,text,true,,80219,160,79,79,http://localhost:8000/api/alumnos/,685,0,201
1714890383734,17,PHP,200,OK,ALUMNO_GET 2-52,text,true,,874,160,79,79,http://localhost:8001/api/alumnos/,17,0,0
1714890383559,200,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-80,text,false,,2666,0,80,80,http://localhost:8000/api/alumnos/,0,0,200
1714890383659,100,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-85,text,false,,2666,0,80,80,http://localhost:8000/api/alumnos/,0,0,100
1714890383744,15,PHP,200,OK,ALUMNO_GET 2-23,text,true,,874,160,80,80,http://localhost:8001/api/alumnos/,15,0,0
1714890383218,542,PYTHON,200,OK,ALUMNO_GET 2-63,text,true,,80219,160,80,80,http://localhost:8000/api/alumnos/,542,0,0
1714890383164,596,PYTHON,200,OK,ALUMNO_GET 2-35,text,true,,80219,160,80,80,http://localhost:8000/api/alumnos/,596,0,0
1714890383744,25,PHP,200,OK,ALUMNO_GET 2-55,text,true,,874,160,80,80,http://localhost:8001/api/alumnos/,25,0,0
1714890383213,559,PYTHON,200,OK,ALUMNO_GET 2-38,text,true,,80219,160,80,80,http://localhost:8000/api/alumnos/,559,0,0
1714890383285,488,PYTHON,200,OK,ALUMNO_GET 2-60,text,true,,80219,160,80,80,http://localhost:8000/api/alumnos/,488,0,0
1714890383759,19,PHP,200,OK,ALUMNO_GET 2-80,text,true,,874,160,80,80,http://localhost:8001/api/alumnos/,19,0,1
1714890383679,101,PYTHON,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe,ALUMNO_GET 2-86,text,false,,2666,0,81,81,http://localhost:8000/api/alumnos/,0,0,101
1714890383759,28,PHP,200,OK,ALUMNO_GET 2-85,text,true,,874,160,81,81,http://localhost:8001/api/alumnos/,28,0,1
1714890383243,550,PYTHON,200,OK,ALUMNO_GET 2-9,text,true,,80219,160,81,81,http://localhost:8000/api/alumnos/,550,0,0
1714890383760,36,PHP,200,OK,ALUMNO_GET 2-35,text,true,,874,160,81,81,http://localhost:8001/api/alumnos/,36,0,0
1714890383760,45,PHP,200,OK,ALUMNO_GET 2-63,text,true,,874,160,82,82,http://localhost:8001/api/alumnos/,44,0,0
1714890383773,41,PHP,200,OK,ALUMNO_GET 2-38,text,true,,874,160,82,82,http://localhost:8001/api/alumnos/,41,0,0
1714890383773,50,PHP,200,OK,ALUMNO_GET 2-60,text,true,,874,160,83,83,http://localhost:8001/api/alumnos/,49,0,0
1714890383780,51,PHP,200,OK,ALUMNO_GET 2-86,text,true,,874,160,83,83,http://localhost:8001/api/alumnos/,51,0,0
1714890383793,45,PHP,200,OK,ALUMNO_GET 2-9,text,true,,874,160,83,83,http://localhost:8001/api/alumnos/,45,0,0
